Device Started
MPU6050 connection successful
0.0,1.3,-0.1,13.2,12.4,37.4,198.7,202.6,
Tap detected
-0.3,0.3,0.8,8.9,-58.3,16.1,250.0,257.2,
-2.0,-0.7,0.9,23.4,5.3,-42.2,165.9,171.3,
Tap detected
-0.6,-0.8,0.2,10.1,119.2,30.9,-160.0,201.9,
-0.9,0.3,0.8,12.4,-164.4,-84.8,-250.0,311.0,
-1.0,2.0,-0.3,22.7,-73.1,-94.9,18.5,121.2,
-0.8,1.0,0.7,14.4,129.3,86.5,250.0,294.4,
-1.6,-0.4,1.1,19.4,-48.2,-66.8,223.3,238.0,
-1.4,-0.7,0.2,15.5,25.9,-101.4,-80.2,131.8,
-1.1,0.1,0.9,14.2,-19.8,-64.3,-218.8,228.9,
-1.5,0.9,0.5,18.1,-161.0,-95.6,-250.0,312.4,
-0.1,2.0,-0.2,20.1,14.9,-6.0,90.5,91.9,
-1.4,0.2,0.9,16.8,-28.3,43.5,250.0,255.3,
Tap detected
-2.0,-2.0,0.7,29.2,16.8,-12.3,96.2,98.4,
Tap detected
-1.1,-0.4,0.4,12.7,-71.3,47.2,-246.1,260.5,
-0.6,0.9,0.3,11.5,-114.9,6.7,-157.1,194.7,
-0.6,0.7,0.7,11.4,-14.4,-24.7,-163.8,166.2,
-1.5,-0.7,0.4,17.1,37.4,29.2,121.8,130.7,
-0.6,-0.2,0.4,7.6,-0.8,55.6,40.4,68.8,
-1.0,-0.6,0.5,12.5,-31.8,7.1,15.0,35.9,
-0.6,0.1,0.4,7.2,-34.3,21.1,69.1,79.9,
-0.7,-0.2,0.4,8.7,-11.1,-49.7,30.8,59.5,
-0.8,-0.1,0.5,9.4,-34.5,-10.1,25.4,44.0,
-0.8,-0.1,0.5,9.5,-22.7,4.0,13.4,26.7,
-0.8,-0.0,0.5,9.6,-5.9,-17.2,11.5,21.5,
-0.8,-0.1,0.5,9.5,-12.2,0.7,12.9,17.8,
-0.8,-0.1,0.5,9.9,-8.4,-2.9,11.2,14.3,
-0.8,0.0,0.6,9.5,-13.3,-21.9,6.9,26.5,
