Device Started
MPU6050 connection successful
-0.6,-0.1,0.8,9.9,-2.7,0.7,1.2,3.1,
-0.6,-0.1,0.8,9.8,-3.1,1.7,1.7,3.9,
-0.6,-0.1,0.8,9.9,-5.2,5.4,1.4,7.7,
-0.6,-0.1,0.8,9.8,-3.9,6.0,0.6,7.2,
-0.6,-0.1,0.8,9.7,-3.1,6.1,-0.2,6.8,
-0.6,-0.1,0.8,9.8,-3.8,6.9,0.8,7.9,
-0.6,-0.1,0.8,9.8,-2.4,4.6,1.0,5.3,
-0.6,-0.1,0.8,9.8,-0.7,1.2,1.4,2.0,
-0.6,-0.1,0.8,9.8,-0.7,0.3,1.7,1.9,
-0.6,-0.1,0.8,9.9,-0.5,-1.8,1.6,2.5,
-0.6,-0.1,0.8,9.9,-0.2,-3.7,1.5,4.0,
-0.6,-0.1,0.8,9.7,-1.2,-1.0,0.7,1.7,
-0.6,-0.1,0.8,9.8,-2.0,1.4,-0.9,2.6,
-0.6,-0.1,0.8,9.9,-2.5,2.3,-1.7,3.8,
-0.6,-0.1,0.8,9.8,-3.3,2.5,-1.7,4.5,
-0.6,-0.1,0.8,9.8,-2.3,0.2,-1.5,2.7,
-0.6,-0.1,0.8,9.8,-2.1,0.8,-0.9,2.4,
-0.6,-0.1,0.8,9.9,-2.3,0.8,-0.5,2.5,
-0.6,-0.1,0.7,9.8,-2.1,-0.1,0.1,2.1,
-0.6,-0.1,0.8,9.8,-1.8,-0.2,0.4,1.8,
-0.6,-0.1,0.8,9.8,-1.0,0.2,0.4,1.1,
-0.6,-0.1,0.8,9.9,-1.2,1.3,1.1,2.1,
-0.6,-0.1,0.8,9.8,-1.2,1.5,1.6,2.5,
-0.6,-0.1,0.7,9.8,0.2,-1.8,1.5,2.3,
-0.6,-0.1,0.8,9.8,0.5,-3.2,1.7,3.6,
-0.6,-0.1,0.8,9.8,-0.3,-1.2,1.5,2.0,
-0.6,-0.1,0.8,9.8,-0.9,0.1,1.2,1.5,
-0.6,-0.1,0.8,9.8,-1.1,-0.1,0.2,1.1,
-0.6,-0.1,0.8,9.8,-1.7,0.4,-0.6,1.8,
-0.6,-0.1,0.8,9.9,-1.9,1.0,-1.5,2.6,
-0.6,-0.1,0.8,9.8,-2.3,1.1,-1.5,3.0,
-0.6,-0.1,0.8,9.8,-1.8,1.1,-1.9,2.9,
-0.6,-0.1,0.8,9.8,-2.4,1.9,-2.0,3.7,
-0.6,-0.1,0.8,9.8,-2.6,1.5,-1.7,3.4,
-0.6,-0.1,0.8,9.9,-2.2,0.8,-1.1,2.6,
-0.6,-0.1,0.8,9.8,-1.8,0.3,-0.6,2.0,
-0.6,-0.1,0.8,9.8,-1.8,-0.2,0.3,1.8,
-0.6,-0.1,0.8,9.8,-1.4,-0.6,0.5,1.6,
-0.6,-0.1,0.7,9.8,-1.6,-0.9,0.9,2.0,
-0.6,-0.1,0.7,9.8,-1.2,-0.2,0.9,1.5,
-0.6,-0.1,0.7,9.7,-1.6,-0.4,0.7,1.8,
-0.6,-0.1,0.8,9.9,-1.3,-0.8,0.6,1.7,
-0.6,-0.1,0.7,9.7,-2.2,0.3,0.4,2.2,
-0.6,-0.1,0.8,9.8,-1.9,0.7,0.5,2.1,
-0.6,-0.1,0.8,9.9,-1.6,0.5,0.2,1.7,
-0.6,-0.1,0.8,9.8,-1.7,0.2,0.4,1.7,
-0.6,-0.1,0.7,9.7,-1.6,0.6,0.3,1.8,
-0.6,-0.1,0.8,9.8,-1.5,0.2,0.4,1.5,
-0.6,-0.1,0.7,9.8,-1.5,0.1,0.3,1.6,
-0.6,-0.1,0.8,9.8,-1.5,0.2,0.2,1.5,
-0.6,-0.1,0.7,9.8,-1.8,0.4,0.3,1.8,
-0.6,-0.1,0.8,9.8,-1.7,0.5,0.3,1.8,
-0.6,-0.1,0.8,9.8,-1.8,0.4,0.5,1.9,
-0.6,-0.1,0.8,9.9,-1.5,-0.2,0.3,1.6,
-0.6,-0.1,0.8,9.8,-1.4,-0.2,0.3,1.5,
-0.6,-0.1,0.8,9.8,-1.4,0.4,0.6,1.6,
-0.6,-0.1,0.8,9.8,-1.1,0.6,0.7,1.5,
-0.6,-0.1,0.8,9.8,-0.3,0.3,0.6,0.7,
-0.6,-0.1,0.7,9.8,-0.2,-0.5,0.6,0.8,
-0.6,-0.1,0.8,9.8,-0.4,-1.5,0.6,1.7,
-0.6,-0.1,0.8,9.7,-0.6,-1.4,0.5,1.6,
-0.6,-0.1,0.8,9.8,-0.1,-0.3,0.3,0.5,
-0.6,-0.1,0.8,9.8,-0.7,-0.1,0.4,0.8,
-0.6,-0.1,0.7,9.7,-0.3,0.1,0.6,0.7,
-0.6,-0.1,0.8,9.8,2.2,-2.9,-0.2,3.7,
-0.7,-0.1,0.8,10.5,8.1,-6.9,-3.1,11.1,
-0.6,-0.0,0.8,9.8,-0.2,-10.5,-24.7,26.8,
-0.7,-0.1,0.8,10.6,-7.5,7.7,-43.1,44.4,
-0.7,-0.2,0.7,10.4,12.2,29.5,-85.3,91.1,
-0.7,-0.3,0.7,10.0,61.4,15.4,-119.7,135.4,
-0.3,-0.2,0.8,9.1,76.5,6.4,-93.3,120.8,
-0.2,-0.2,0.9,9.2,25.4,-9.1,-7.4,28.0,
-0.5,-0.4,0.8,10.7,3.3,14.4,4.3,15.4,
-0.6,-0.4,0.7,10.5,18.6,27.4,-55.0,64.2,
-0.5,-0.3,0.6,8.9,57.7,21.2,-64.1,88.8,
-0.6,-0.1,0.7,9.5,92.0,14.1,-46.3,104.0,
-0.4,-0.1,0.8,9.4,71.5,-13.5,-40.8,83.4,
-0.4,-0.0,1.0,10.6,57.9,-40.9,-43.8,83.3,
-0.3,0.0,0.9,10.0,11.7,-65.6,-34.8,75.2,
-0.5,0.2,0.8,9.3,-38.0,33.4,-5.9,50.9,
-0.5,-0.2,1.0,10.7,-57.6,58.1,27.1,86.2,
-0.5,-0.3,0.8,10.1,-67.3,3.5,24.8,71.8,
-0.7,-0.2,0.7,10.2,-37.2,69.0,13.5,79.6,
-0.7,-0.3,0.7,10.0,-2.8,22.7,6.6,23.8,
-0.6,-0.3,0.6,9.4,-3.4,7.7,3.4,9.1,
-0.8,-0.3,0.6,10.3,-2.9,-25.3,0.5,25.4,
-0.5,-0.2,0.7,8.8,-0.6,-15.4,2.5,15.6,
-0.6,-0.3,0.7,9.7,-3.4,12.3,6.5,14.3,
-0.7,-0.3,0.7,10.0,-3.3,13.6,5.6,15.0,
-0.7,-0.3,0.7,9.9,-0.9,5.5,2.2,6.0,
-0.7,-0.2,0.7,9.8,-0.4,3.1,0.5,3.2,
-0.7,-0.2,0.7,10.0,-3.1,-3.5,0.3,4.7,
-0.6,-0.2,0.7,9.7,-6.4,-13.3,2.0,14.8,
-0.6,-0.3,0.7,9.8,-4.2,-1.7,2.5,5.1,
-0.6,-0.3,0.7,9.8,-2.9,0.1,1.2,3.2,
-0.6,-0.3,0.7,9.7,-1.9,3.0,0.4,3.6,
-0.6,-0.2,0.7,9.8,-2.1,4.1,0.9,4.7,
-0.6,-0.2,0.7,9.7,-5.6,14.1,2.1,15.3,
-0.7,-0.3,0.6,9.7,-1.9,1.9,-0.2,2.7,
-0.7,-0.2,0.7,9.6,-0.6,1.7,-0.5,1.9,
-0.7,-0.3,0.7,9.9,-1.4,-0.5,0.2,1.5,
-0.7,-0.2,0.7,9.7,-2.4,-0.3,1.0,2.6,
-0.7,-0.3,0.7,9.8,-2.5,-1.1,0.8,2.8,
-0.7,-0.2,0.7,9.9,-2.0,-0.4,0.3,2.0,
-0.7,-0.2,0.7,9.7,-2.1,-0.4,0.7,2.2,
-0.7,-0.2,0.7,9.7,-1.8,0.4,1.0,2.1,
-0.7,-0.2,0.7,9.8,-1.7,0.4,1.0,2.0,
-0.7,-0.3,0.7,9.8,-1.3,0.2,0.4,1.4,
-0.7,-0.2,0.7,9.7,-0.2,0.1,-0.9,0.9,
-0.7,-0.2,0.7,9.9,-1.4,0.6,0.1,1.6,
-0.7,-0.2,0.7,9.8,-2.8,-0.1,1.0,3.0,
-0.7,-0.3,0.7,9.9,-2.5,0.1,0.3,2.5,
-0.7,-0.3,0.7,9.7,-1.2,0.0,-0.1,1.2,
-0.7,-0.3,0.7,9.8,-1.4,-0.1,0.2,1.4,
